car_model,price,year_model,kms,colour,fuel_type,location,url_car
Toyota Corolla 1.6cc Mt Aa ,38.500.000,2011,"157,000",Gris,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-1399554107-toyota-corolla-16cc-mt-aa-_JM#position=19&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Gli,27.990.000,2004,"149,000",Azul,Gasolina,Caldas,https://articulo.tucarro.com.co/MCO-1399181467-toyota-corolla-2004-18-xei-_JM#position=20&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Corolla Cross Hybrid,133.000.000,2022,"41,666",Plateado,Híbrido,Cundinamarca,https://articulo.tucarro.com.co/MCO-2246775104-corolla-cross-hybrid-_JM#position=21&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Xe-i 2.0,85.000.000,2020,"35,000",Blanco,Gasolina,Atlántico,https://articulo.tucarro.com.co/MCO-1398794117-toyota-corolla-xe-i-20-_JM#position=22&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 1.8 Seg Hybrid At,139.900.000,2022,"42,800",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2235683062-toyota-corolla-cross-18-seg-hybrid-at-_JM#position=23&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla CROSS 1.8 SE-G HIBRIDA 2023,152.000.000,2023,"15,000",Plateado,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2209178536-toyota-corolla-cross-18-se-g-hibrida-2023-_JM#position=24&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 1.8 Seg Hybrid,145.000.000,2023,"28,900",Gris,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2282305558-toyota-corolla-cross-18-seg-hybrid-_JM#position=25&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 2.0 Xei,123.900.000,2023,"7,000",Negro,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2264049914-toyota-corolla-cross-xei-2023-20-at-_JM#position=26&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Se-g Hibrido 2022,114.990.000,2022,"20,500",Plateado,Híbrido,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1409562705-toyota-corolla-se-g-hibrido-2022-_JM#position=27&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,85.990.000,2020,"34,000",Gris,Gasolina,Caldas,https://articulo.tucarro.com.co/MCO-1399155677-toyota-corolla-2020-18-se-g-_JM#position=28&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Seg Hybrid,91.900.000,2020,"65,000",N/A,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2291235378-toyota-corolla-18-seg-hybrid-_JM#position=29&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross Seg Hybrido,145.000.000,2023,"19,600",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1406487453-toyota-corolla-cross-seg-hybrido-_JM#position=30&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Se-g,164.900.000,2023,"10,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1401642309-toyota-corolla-seg-_JM#position=31&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Corolla Cross Gasolina,117.000.000,2022,"38,300",Blanco,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-1409215881-corolla-cross-gasolina-_JM#position=32&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Xli Híbrido 2023,96.900.000,2023,"25,000",Plateado,Híbrido,Norte De Santander,https://articulo.tucarro.com.co/MCO-2284229336-toyota-corolla-xli-hibrido-2023-_JM#position=33&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Cross 2.0 Seg hybrid,150.900.000,2023,"13,893",Plateado,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2277071908-toyota-corolla-cross-seg-hybrid-2023-20-at-_JM#position=34&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 SEG HYBRIDO,122.900.000,2023,"10,300",Blanco,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2275264948-toyota-corolla-seg-hybrido-_JM#position=35&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Xei At Mod 2020,87.900.000,2020,"27,340",Blanco,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2264000866-toyota-corolla-xei-at-mod-2020-_JM#position=36&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla 1.8 Xei Automática,49.900.000,2012,"114,390",Negro,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2257882844-toyota-corolla-xei-2012-18-automatica-_JM#position=37&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
Toyota Corolla Xei Sedan Hibrido Modelo 2024 Disponible.,118.499.999,2024,0,Rojo,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2257675514-toyota-corolla-xei-sedan-hibrido-modelo-2024-disponible-_JM#position=38&search_layout=grid&type=item&tracking_id=3a516db0-580e-444f-8cfb-8b2e0f4e9b4d
