car_model,price,year_model,kms,colour,fuel_type,location,url_car
Suzuki Swift 1.4 Gl,42.300.000,2016,"103,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2272813792-suzuki-swift-2016-14-gl-_JM#position=15&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,51.000.000,2023,"7,700",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1401927361-suzuki-swift-2023-12-dzire-_JM#position=16&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Dzire,39.800.000,2018,"75,000",Marrón,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2258481758-suzuki-dzire-_JM#position=17&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,49.500.000,2023,"19,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2251000440-suzuki-swift-2023-12-dzire-_JM#position=18&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,37.500.000,2016,"64,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2247208918-suzuki-swift-2016-14-gl-_JM#position=19&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,42.500.000,2016,"77,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2244616468-suzuki-swift-2016-14-gl-_JM#position=20&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Gl,41.000.000,2018,"70,900",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1397896331-suzuki-swift-12l-2018-_JM#position=21&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,49.500.000,2023,"19,000",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2230804268-suzuki-swift-dzire-mt-2023-_JM#position=22&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire Ga,48.900.000,2022,"23,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2259875756-suzuki-swift-dzire-automatico-modelo-2022-_JM#position=23&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,46.450.000,2019,"51,869",N/A,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1396024495-suzuki-swift-2019-12-dzire-_JM#position=24&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Dzire Tam Modelo 2023 Automatico,49.900.000,2023,"18,300",N/A,N/A,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2251430250-suzuki-swift-dzire-tam-modelo-2023-automatico-_JM#position=25&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Sedán 2019,43.000.000,2019,"77,000",Plateado,Gasolina,Nariño,https://articulo.tucarro.com.co/MCO-1404203595-suzuki-swift-sedan-2019-_JM#position=26&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire Ga,47.000.000,2022,"26,500",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2270293096-suzuki-swift-2022-12-dzire-ga-_JM#position=27&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Híbrido,71.500.000,2023,"8,050",N/A,Híbrido,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1403584591-suzuki-swift-hibrido-_JM#position=28&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,39.900.000,2016,"75,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1403569281-suzuki-swit-14-automatico-_JM#position=29&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,36.000.000,2018,"55,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2267248404-suzuki-swift-2018-12-dzire-_JM#position=30&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,52.000.000,2023,"25,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2265895638-suzuki-swift-2023-12-dzire-_JM#position=31&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Dzire,46.000.000,2022,"36,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2261439528-suzuki-dzire-_JM#position=32&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Gl,64.000.000,2022,"34,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2261474946-suzuki-swift-2022-12-gl-_JM#position=33&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Dzire,24.500.000,2023,"13,000",N/A,N/A,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2259355552-suzuki-swift-dzire-_JM#position=34&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Hybrid,70.500.000,2023,"22,000",Plateado,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1399958101-suzuki-swift-hybrid-_JM#position=35&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Sedán Suzuki Automático,44.000.000,2020,"75,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1399756305-suzuki-swift-sedan-suzuki-automatico-_JM#position=36&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,45.000.000,2017,"72,468",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1399388161-suzuki-swift-2017-14-_JM#position=37&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Hibrido 1.2,71.000.000,2023,"16,600",N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2217872588-suzuki-swift-hibrido-12-_JM#position=38&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,40.900.000,2016,"57,000",N/A,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-2217764776-suzuki-swift-2016-14-gl-_JM#position=39&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,56.000.000,2023,"25,000",Plateado,Gasolina,Santander,https://articulo.tucarro.com.co/MCO-1404439791-suzuki-swift-dzire-sedan-2023-automatico-vendo-por-viaje-_JM#position=40&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,48.000.000,2023,"11,719",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1401082333-suzuki-swift-12-dzire-mt-_JM#position=41&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Hybrid,60.000.000,2022,"25,000",N/A,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404781455-suzuki-swift-hybrid-_JM#position=42&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,60.000.000,2022,"51,000",Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403597221-suzuki-swift-hibrido-_JM#position=43&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Sedán Dzire 1200,43.500.000,2020,"86,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1403583639-suzuki-swift-sedan-dzire-1200-_JM#position=44&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,49.500.000,2022,"20,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2255512826-suzuki-swft-dezire-aut-_JM#position=45&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,40.000.000,2014,"63,100",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2254407922-suzuki-swift-2014-14-gl-_JM#position=46&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift Live 1.2l,40.900.000,2016,"49,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1400042939-suzuki-swift-2016-live-12l-_JM#position=47&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.2 Dzire,47.000.000,2022,"25,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2219624296-suzuki-swift-2022-12-dzire-_JM#position=48&search_layout=grid&type=item&tracking_id=a202dbc9-aafe-4179-b0d8-845fa81b9dce
Suzuki Swift 1.4 Gl,33.000.000,2014,"137,500",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2260051198-suzuki-swift-14-gl-version-japonesa-_JM#position=1&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Dzire,56.000.000,2023,"19,527",N/A,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1393939321-suzuki-swift-2023-12-dzire-_JM#position=2&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Dzire,45.000.000,2021,"45,000",Plateado,Gasolina,Bolívar,https://articulo.tucarro.com.co/MCO-1404828131-suzuki-switf-dzire-_JM#position=3&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Sedán Suzuki Switf Sedan ,47.000.000,2020,"54,000",N/A,Gasolina,Quindio,https://articulo.tucarro.com.co/MCO-1404828529-suzuki-swift-sedan-suzuki-switf-sedan-_JM#position=4&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Dzire Ga,51.900.000,2023,"19,060",Blanco,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2272770240-suzuki-swift-_JM#position=5&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.4 Gl,39.800.000,2016,"100,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2270376298-suzuki-swift-2016-14-gl-_JM#position=6&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift New Swift 1.2 Hybrid,70.900.000,2023,"25,000",N/A,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1403603357-suzuki-swift-new-swift-12-hybrid-_JM#position=7&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Swift Híbrido 1.250,68.990.000,2023,"11,000",N/A,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1403615855-suzuki-swift-swift-hibrido-1250-_JM#position=8&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Sedán Dzire Full Equipo,46.000.000,2023,"23,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2268646636-suzuki-swift-sedan-dzire-full-equipo-_JM#position=9&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Hybrido,60.500.000,2022,"25,000",N/A,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1403254725-suzuki-swift-hybrido-_JM#position=10&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Dzire,38.400.000,2017,"74,000",N/A,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-2264093440-suzuki-swift-2017-12-dzire-_JM#position=11&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.4 Gl,36.500.000,2015,"109,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1401893865-suzuki-swift-_JM#position=12&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift 1.2 Gl,40.500.000,2018,"90,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1401942789-suzuki-swift-2018-12-gl-_JM#position=13&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Swift Híbrido,62.500.000,2022,"43,100",N/A,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1400989847-suzuki-swift-swift-hibrido-_JM#position=14&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
Suzuki Swift Sedán Suzuki Swift Dzire,39.000.000,2017,"120,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2251067182-suzuki-swift-sedan-suzuki-swift-dzire-_JM#position=15&search_layout=grid&type=item&tracking_id=0b8034d1-3b21-4fe3-854b-fc6d6fb13bed
