car_model,price,year_model,kms,colour,fuel_type,location,url_car
Renault Duster 1.6 Intense,87.900.000,2023,"30,000",Rojo,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1404727263-renault-duster-intens-2023-_JM#position=16&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,45.000.000,2017,"115,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1397527927-renault-duster-16-expression-_JM#position=17&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique,57.500.000,2020,"107,000",Dorado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2252997872-renault-duster-_JM#position=18&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Dynamique,60.000.000,2021,"204,114",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1400106463-renault-duster-_JM#position=19&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Intense,79.000.000,2023,"14,800",Gris,Gasolina,Cundinamarca,https://articulo.tucarro.com.co/MCO-2241464198-renault-duster-16-intens-_JM#position=20&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster Oroch 2.0 Intens,69.000.000,2020,"72,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2240418684-renault-duster-oroch-_JM#position=21&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.3 Intens,82.900.000,2022,"36,547",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1398768837-renault-duster-13-intens-2022-_JM#position=22&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,39.900.000,2015,"189,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403017947-renault-duster-expression-mt-16-_JM#position=23&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,49.000.000,2016,"108,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2235681858-renault-duster-expression-4x2-_JM#position=24&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique 4x2,55.200.000,2017,"63,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2217404054-renault-duster-dynamique-20-4x2-_JM#position=25&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique 4x4,45.000.000,2015,"272,700",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2267247108-renault-duster-dynamique-4x4-_JM#position=26&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.3 Intense Mt 4x4 Outsider,88.500.000,2022,"75,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1400172939-renault-duster-outsider-13-turbo-_JM#position=27&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique 4x2,52.800.000,2016,"78,000",Blanco,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-1403939719-renault-duster-20-dynamique-full-2016-_JM#position=28&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 2.0 Dynamique 4x2,45.500.000,2014,"131,000",Plateado,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-1401248089-renault-duster-20-mec-4x2-2014-_JM#position=29&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Dynamique Mecánica,66.000.000,2020,"42,000",Gris,Gasolina,Boyaca,https://articulo.tucarro.com.co/MCO-2232848304-renault-duster-2020-_JM#position=30&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,35.800.000,2015,"115,000",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272789018-renault-duster-2015-16-expression-mecanica-_JM#position=31&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,44.900.000,2016,"85,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1404404539-renault-duster-16-expression-modelo-2016-_JM#position=32&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
Renault Duster 1.6 Expression Mecánica,47.900.000,2017,"69,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2272710582-renault-duster-16-expression-2017-_JM#position=33&search_layout=grid&type=item&tracking_id=85fe5f49-e3b8-4a61-a927-ff6a7c2cd9c0
