car_model,price,year_model,kms,colour,fuel_type,location,url_car
Suzuki Swift Híbrido,69.900.000,2022,"28,000",Gris,Híbrido,Santander,https://articulo.tucarro.com.co/MCO-1401228365-suzuki-swift-hibrido-_JM#position=45&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Gl,64.900.000,2022,"13,000",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1408469517-suzuki-swift-2022-12-gl-_JM#position=46&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,38.000.000,2017,"82,800",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1403580297-suzuki-swift-dzire-mt-12-_JM#position=47&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Dzire,46.499.000,2022,"18,900",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1405674149-suzuki-swift-2022-12-dzire-_JM#position=48&search_layout=grid&type=item&tracking_id=8d9de70f-d766-40c8-aa1d-502c0003fb54
Suzuki Swift 1.2 Gl,73.000.000,2023,"6,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2288649618-suzuki-swift-hibrido-_JM#position=1&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.4cc Aut 2014 Full,35.900.000,2014,"110,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2242220028-suzuki-swift-14cc-aut-2014-full-_JM#position=2&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.4 Gl,44.000.000,2016,"82,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409514995-suzuki-swift-14-_JM#position=3&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,59.000.000,2022,"16,700",N/A,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1410403969-suzuki-swift-2022-12-dzire-_JM#position=4&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,35.000.000,2015,"73,500",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1401588025-susuki-swift-dzire-mod-2015-73500-kms-1200cc-full-equipo-_JM#position=5&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki New Swift Gl  1200cc Mt Aa,42.000.000,2019,"71,000",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1407637759-suzuki-new-swift-gl-1200cc-mt-aa-_JM#position=6&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift Live 1.2l,33.500.000,2016,"82,000",N/A,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2270291858-suzuki-swift-2016-live-12l-_JM#position=7&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire Aut,53.900.000,2023,"18,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-1388690719-suzuki-swift-12-dzire-aut-_JM#position=8&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,49.500.000,2023,"28,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1406031807-suzuki-swift-dzire-tam-modelo-2023-_JM#position=9&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,46.500.000,2019,"40,000",N/A,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2215283132-suzuki-swift-2019-12-dzire-_JM#position=10&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire Ga,49.900.000,2020,"33,000",Rojo,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1402624271-suzuki-swift-2020-_JM#position=11&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,48.500.000,2022,"25,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1405978151-suzuki-swift-12-dzire-automatico-modelo-2022-_JM#position=12&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.25 Hybrid Mt 2023,70.900.000,2023,"25,600",Azul,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-1404744809-suzuki-swift-125-hybrid-mt-2023-_JM#position=13&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift Live 1.2l,38.900.000,2017,"53,000",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2265960816-suzuki-swift-_JM#position=14&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,51.900.000,2023,"18,400",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2251158208-suzuki-swift-dzire-12-mecanico-sd-_JM#position=15&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,51.900.000,2023,"22,420",Blanco,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1396790601-suzuki-swift-dzire-12-mecanico-sd-_JM#position=16&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift NEW DZIRE GL MEC 12,49.900.0003% OFF,2023,"24,672",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2228862938-suzuki-swift-new-dzire-gl-2023-_JM#position=17&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift NEW DZIRE GL MEC 12,49.900.0003% OFF,2023,"27,839",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2228862758-suzuki-swift-new-dzire-gl2023-_JM#position=18&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire Mt 2023,51.900.000,2023,"14,800",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409533589-suzuki-swift-dzire-2023-12-mt-_JM#position=19&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift DZIRE FE AUT 1.2,49.900.000,2022,"26,600",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1407418439-suzuki-swift-dzire-fe-aut-12-2022-_JM#position=20&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,49.900.000,2023,"20,600",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2279076920-suzuki-swift-dzire-2023-12-mt-_JM#position=21&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,51.900.000,2023,"21,800",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1396778493-suzuki-swift-dzire-12-mecanico-sd-_JM#position=22&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift Sedán Dzire Gl,49.900.000,2023,"18,800",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1409936083-suzuki-swift-sedan-dzire-gl-_JM#position=23&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2,32.900.000,2016,"123,000",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2240380538-suzuki-swift-2016-_JM#position=24&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,36.500.000,2014,"113,173",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1395990137-suzuki-switf-dzire-12-_JM#position=25&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift Hibrido,76.990.000,2024,0,Blanco,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1389542581-suzuki-swift-hibrido-_JM#position=26&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift DZIRE FE AUT 1.2,49.900.000,2022,"26,000",Gris,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-1409610187-suzuki-swift-dzire-fe-aut-12-2022-_JM#position=27&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift DZIRE FE AUT 1.2,53.900.000,2023,"19,800",Plateado,Gasolina,Risaralda,https://articulo.tucarro.com.co/MCO-2279271696-suzuki-swift-dzire-fe-aut-12-2023-_JM#position=28&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2,41.000.000,2018,"122,429",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2267228374-suzuki-swift-12-2018-_JM#position=29&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 HYBRID,64.900.000,2022,"43,800",Plateado,Híbrido,Antioquia,https://articulo.tucarro.com.co/MCO-2261411724-suzuki-swift-hybrid-2022-12-mt-_JM#position=30&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire Ga,54.750.000,2023,"28,414",Gris,Gasolina,Valle Del Cauca,https://articulo.tucarro.com.co/MCO-2204063346-suzuki-swift-2023-12-dzire-ga-_JM#position=31&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift Hybrid,75.990.000,2024,0,Gris,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2200793090-swift-hybrid-2024-_JM#position=32&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire Ga,44.900.000,2021,"40,000",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2259734838-suzuki-swift-2021-12-dzire-ga-_JM#position=33&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Hibrido,75.990.000,2024,0,Azul,Híbrido,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2158590114-suzuki-swift-hibrido-_JM#position=34&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire Mecanico,53.900.000,2023,"33,838",Plateado,Gasolina,Norte De Santander,https://articulo.tucarro.com.co/MCO-2311138484-suzuki-swift-dzire-12-mt-mod-2023-_JM#position=35&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift DZIRE,49.900.000,2022,"22,642",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1409567497-suzuki-swift-dzire-at-2022-_JM#position=36&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift DZIRE,49.900.000,2022,"27,045",Plateado,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-2257733450-suzuki-swift-dzire-tam-_JM#position=37&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,34.900.000,2014,"112,000",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1384479459-suzuki-swift-2014-_JM#position=38&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki NEW SWIFT DZIRE MT,49.900.000,2023,"33,053",Plateado,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1399677701-suzuki-new-swift-dzire-mt-_JM#position=39&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki NEW SWIFT DZIRE,53.900.000,2023,"17,722",Gris,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-1397137223-suzuki-new-swift-dzire-_JM#position=40&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki NEW SWIFT DZIRE,49.900.000,2023,"13,530",Blanco,Gasolina,Antioquia,https://articulo.tucarro.com.co/MCO-2266013092-suzuki-new-swift-dzire-_JM#position=41&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
Suzuki Swift 1.2 Dzire,47.300.000,2019,"41,293",Gris,Gasolina,Bogotá D.C.,https://articulo.tucarro.com.co/MCO-1393618233-suzuki-swift-dzire-tam-2019-_JM#position=42&search_layout=grid&type=item&tracking_id=3e44f755-3898-4842-89a6-604a7e8e000b
